date,assetId,financialReturnsScore,growthScore,gsid,integratedScore,multipleScore,updateTime,assetName
2015-01-27,MA4B66MW5E27UA4ZDFF,0.236,0.77,75154,0.528,0.424,2017-05-11T19:47:36Z,Carnival Corp
2015-01-28,MA4B66MW5E27UA4ZDFF,0.24,0.774,75154,0.532,0.418,2017-05-11T19:47:36Z,Carnival Corp
2015-01-29,MA4B66MW5E27UA4ZDFF,0.238,0.772,75154,0.534,0.408,2017-05-11T19:47:36Z,Carnival Corp
2015-01-30,MA4B66MW5E27UA4ZDFF,0.24,0.772,75154,0.536,0.402,2017-05-11T19:47:36Z,Carnival Corp
2015-02-02,MA4B66MW5E27UA4ZDFF,0.24,0.774,75154,0.542,0.39,2017-05-11T19:47:36Z,Carnival Corp
2015-02-03,MA4B66MW5E27UA4ZDFF,0.24,0.774,75154,0.546,0.374,2017-05-11T19:47:36Z,Carnival Corp
2015-02-04,MA4B66MW5E27UA4ZDFF,0.238,0.776,75154,0.548,0.368,2017-05-11T19:47:36Z,Carnival Corp
2015-02-05,MA4B66MW5E27UA4ZDFF,0.238,0.776,75154,0.548,0.372,2017-05-11T19:47:36Z,Carnival Corp
2015-02-06,MA4B66MW5E27UA4ZDFF,0.238,0.776,75154,0.55,0.362,2017-05-11T19:47:36Z,Carnival Corp
2015-02-09,MA4B66MW5E27UA4ZDFF,0.238,0.78,75154,0.554,0.354,2017-05-11T19:47:36Z,Carnival Corp
2015-02-10,MA4B66MW5E27UA4ZDFF,0.238,0.776,75154,0.556,0.344,2017-05-11T19:47:36Z,Carnival Corp
2015-02-11,MA4B66MW5E27UA4ZDFF,0.24,0.776,75154,0.554,0.356,2017-05-11T19:47:36Z,Carnival Corp
2015-02-12,MA4B66MW5E27UA4ZDFF,0.242,0.776,75154,0.552,0.364,2017-05-11T19:47:36Z,Carnival Corp
2015-02-13,MA4B66MW5E27UA4ZDFF,0.242,0.776,75154,0.552,0.364,2017-05-11T19:47:36Z,Carnival Corp
2015-02-16,MA4B66MW5E27UA4ZDFF,0.242,0.778,75154,0.56,0.34,2017-05-11T19:47:36Z,Carnival Corp
2015-02-17,MA4B66MW5E27UA4ZDFF,0.242,0.778,75154,0.558,0.346,2017-05-11T19:47:36Z,Carnival Corp
2015-02-18,MA4B66MW5E27UA4ZDFF,0.246,0.778,75154,0.56,0.344,2017-05-11T19:47:36Z,Carnival Corp
2015-02-19,MA4B66MW5E27UA4ZDFF,0.246,0.778,75154,0.558,0.352,2017-05-11T19:47:36Z,Carnival Corp
2015-02-20,MA4B66MW5E27UA4ZDFF,0.248,0.778,75154,0.558,0.35,2017-05-11T19:47:36Z,Carnival Corp
2015-02-23,MA4B66MW5E27UA4ZDFF,0.25,0.776,75154,0.56,0.344,2017-05-11T19:47:36Z,Carnival Corp
2015-02-24,MA4B66MW5E27UA4ZDFF,0.252,0.772,75154,0.556,0.354,2017-05-11T19:47:36Z,Carnival Corp
2015-02-25,MA4B66MW5E27UA4ZDFF,0.252,0.772,75154,0.562,0.34,2017-05-11T19:47:36Z,Carnival Corp
2015-02-26,MA4B66MW5E27UA4ZDFF,0.254,0.772,75154,0.562,0.34,2017-05-11T19:47:36Z,Carnival Corp
2015-02-27,MA4B66MW5E27UA4ZDFF,0.254,0.772,75154,0.56,0.342,2017-05-11T19:47:36Z,Carnival Corp
2015-03-02,MA4B66MW5E27UA4ZDFF,0.254,0.774,75154,0.562,0.344,2017-05-11T19:47:36Z,Carnival Corp
2015-03-03,MA4B66MW5E27UA4ZDFF,0.252,0.774,75154,0.554,0.364,2017-05-11T19:47:36Z,Carnival Corp
2015-03-04,MA4B66MW5E27UA4ZDFF,0.25,0.774,75154,0.556,0.354,2017-05-11T19:47:36Z,Carnival Corp
2015-03-05,MA4B66MW5E27UA4ZDFF,0.252,0.772,75154,0.556,0.354,2017-05-11T19:47:36Z,Carnival Corp
2015-03-06,MA4B66MW5E27UA4ZDFF,0.332,0.37,75154,0.49,0.234,2017-05-11T19:47:36Z,Carnival Corp
2015-03-09,MA4B66MW5E27UA4ZDFF,0.336,0.37,75154,0.494,0.222,2017-05-11T19:47:36Z,Carnival Corp
2015-03-10,MA4B66MW5E27UA4ZDFF,0.336,0.37,75154,0.492,0.23,2017-05-11T19:47:36Z,Carnival Corp
2015-03-11,MA4B66MW5E27UA4ZDFF,0.336,0.37,75154,0.494,0.224,2017-05-11T19:47:36Z,Carnival Corp
2015-03-12,MA4B66MW5E27UA4ZDFF,0.334,0.37,75154,0.494,0.222,2017-05-11T19:47:36Z,Carnival Corp
2015-03-13,MA4B66MW5E27UA4ZDFF,0.334,0.37,75154,0.49,0.236,2017-05-11T19:47:36Z,Carnival Corp
2015-03-16,MA4B66MW5E27UA4ZDFF,0.326,0.366,75154,0.484,0.24,2017-05-11T19:47:36Z,Carnival Corp
2015-03-17,MA4B66MW5E27UA4ZDFF,0.326,0.364,75154,0.482,0.244,2017-05-11T19:47:36Z,Carnival Corp
2015-03-18,MA4B66MW5E27UA4ZDFF,0.326,0.364,75154,0.482,0.242,2017-05-11T19:47:36Z,Carnival Corp
2015-03-19,MA4B66MW5E27UA4ZDFF,0.328,0.366,75154,0.482,0.248,2017-05-11T19:47:36Z,Carnival Corp
2015-03-20,MA4B66MW5E27UA4ZDFF,0.328,0.366,75154,0.482,0.252,2017-05-11T19:47:36Z,Carnival Corp
2015-03-23,MA4B66MW5E27UA4ZDFF,0.328,0.366,75154,0.48,0.25,2017-05-11T19:47:36Z,Carnival Corp
2015-03-24,MA4B66MW5E27UA4ZDFF,0.326,0.364,75154,0.484,0.24,2017-05-11T19:47:36Z,Carnival Corp
2015-03-25,MA4B66MW5E27UA4ZDFF,0.328,0.362,75154,0.488,0.23,2017-05-11T19:47:36Z,Carnival Corp
2015-03-26,MA4B66MW5E27UA4ZDFF,0.33,0.364,75154,0.49,0.222,2017-05-11T19:47:36Z,Carnival Corp
2015-03-27,MA4B66MW5E27UA4ZDFF,0.316,0.372,75154,0.482,0.238,2017-05-11T19:47:36Z,Carnival Corp
2015-03-30,MA4B66MW5E27UA4ZDFF,0.318,0.372,75154,0.47,0.28,2017-05-11T19:47:36Z,Carnival Corp
2015-03-31,MA4B66MW5E27UA4ZDFF,0.32,0.372,75154,0.47,0.284,2017-05-11T19:47:36Z,Carnival Corp
2015-04-01,MA4B66MW5E27UA4ZDFF,0.32,0.37,75154,0.468,0.286,2017-05-11T19:47:36Z,Carnival Corp
2015-04-02,MA4B66MW5E27UA4ZDFF,0.318,0.37,75154,0.468,0.282,2017-05-11T19:47:36Z,Carnival Corp
2015-04-03,MA4B66MW5E27UA4ZDFF,0.316,0.37,75154,0.466,0.286,2017-05-11T19:47:36Z,Carnival Corp
2015-04-06,MA4B66MW5E27UA4ZDFF,0.274,0.424,75154,0.446,0.36,2017-05-11T19:47:36Z,Carnival Corp
2015-04-07,MA4B66MW5E27UA4ZDFF,0.276,0.426,75154,0.45,0.354,2017-05-11T19:47:36Z,Carnival Corp
2015-04-08,MA4B66MW5E27UA4ZDFF,0.276,0.424,75154,0.444,0.366,2017-05-11T19:47:36Z,Carnival Corp
2015-04-09,MA4B66MW5E27UA4ZDFF,0.3,0.592,75154,0.506,0.372,2017-05-11T19:47:36Z,Carnival Corp
2015-04-10,MA4B66MW5E27UA4ZDFF,0.3,0.588,75154,0.506,0.368,2017-05-11T19:47:36Z,Carnival Corp
2015-04-13,MA4B66MW5E27UA4ZDFF,0.296,0.594,75154,0.508,0.364,2017-05-11T19:47:36Z,Carnival Corp
2015-04-14,MA4B66MW5E27UA4ZDFF,0.296,0.596,75154,0.514,0.352,2017-05-11T19:47:36Z,Carnival Corp
2015-04-15,MA4B66MW5E27UA4ZDFF,0.302,0.592,75154,0.524,0.326,2017-05-11T19:47:36Z,Carnival Corp
2015-04-16,MA4B66MW5E27UA4ZDFF,0.302,0.594,75154,0.526,0.316,2017-05-11T19:47:36Z,Carnival Corp
2015-04-17,MA4B66MW5E27UA4ZDFF,0.302,0.592,75154,0.526,0.32,2017-05-11T19:47:36Z,Carnival Corp
2015-04-20,MA4B66MW5E27UA4ZDFF,0.304,0.59,75154,0.524,0.324,2017-05-11T19:47:36Z,Carnival Corp
2015-04-21,MA4B66MW5E27UA4ZDFF,0.304,0.588,75154,0.528,0.31,2017-05-11T19:47:36Z,Carnival Corp
2015-04-22,MA4B66MW5E27UA4ZDFF,0.304,0.586,75154,0.526,0.314,2017-05-11T19:47:36Z,Carnival Corp
2015-04-23,MA4B66MW5E27UA4ZDFF,0.306,0.582,75154,0.524,0.318,2017-05-11T19:47:36Z,Carnival Corp
2015-04-24,MA4B66MW5E27UA4ZDFF,0.306,0.586,75154,0.528,0.306,2017-05-11T19:47:36Z,Carnival Corp
2015-04-27,MA4B66MW5E27UA4ZDFF,0.306,0.582,75154,0.528,0.306,2017-05-11T19:47:36Z,Carnival Corp
2015-04-28,MA4B66MW5E27UA4ZDFF,0.306,0.584,75154,0.53,0.302,2017-05-11T19:47:36Z,Carnival Corp
2015-04-29,MA4B66MW5E27UA4ZDFF,0.306,0.586,75154,0.532,0.294,2017-05-11T19:47:36Z,Carnival Corp
2015-04-30,MA4B66MW5E27UA4ZDFF,0.306,0.586,75154,0.538,0.278,2017-05-11T19:47:36Z,Carnival Corp
2015-05-01,MA4B66MW5E27UA4ZDFF,0.304,0.584,75154,0.536,0.278,2017-05-11T19:47:36Z,Carnival Corp
2015-05-04,MA4B66MW5E27UA4ZDFF,0.302,0.586,75154,0.534,0.286,2017-05-11T19:47:36Z,Carnival Corp
2015-05-05,MA4B66MW5E27UA4ZDFF,0.3,0.586,75154,0.538,0.272,2017-05-11T19:47:36Z,Carnival Corp
2015-05-06,MA4B66MW5E27UA4ZDFF,0.302,0.586,75154,0.54,0.268,2017-05-11T19:47:36Z,Carnival Corp
2015-05-07,MA4B66MW5E27UA4ZDFF,0.302,0.586,75154,0.54,0.268,2017-05-11T19:47:36Z,Carnival Corp
2015-05-08,MA4B66MW5E27UA4ZDFF,0.304,0.588,75154,0.534,0.292,2017-05-11T19:47:36Z,Carnival Corp
2015-05-11,MA4B66MW5E27UA4ZDFF,0.304,0.59,75154,0.528,0.306,2017-05-11T19:47:36Z,Carnival Corp
2015-05-12,MA4B66MW5E27UA4ZDFF,0.304,0.588,75154,0.528,0.31,2017-05-11T19:47:36Z,Carnival Corp
2015-05-13,MA4B66MW5E27UA4ZDFF,0.306,0.584,75154,0.528,0.304,2017-05-11T19:47:36Z,Carnival Corp
2015-05-14,MA4B66MW5E27UA4ZDFF,0.304,0.588,75154,0.53,0.304,2017-05-11T19:47:36Z,Carnival Corp
2015-05-15,MA4B66MW5E27UA4ZDFF,0.304,0.588,75154,0.522,0.328,2017-05-11T19:47:36Z,Carnival Corp
2015-05-18,MA4B66MW5E27UA4ZDFF,0.304,0.59,75154,0.52,0.336,2017-05-11T19:47:36Z,Carnival Corp
2015-05-19,MA4B66MW5E27UA4ZDFF,0.304,0.582,75154,0.52,0.326,2017-05-11T19:47:36Z,Carnival Corp
2015-05-20,MA4B66MW5E27UA4ZDFF,0.306,0.584,75154,0.52,0.332,2017-05-11T19:47:36Z,Carnival Corp
2015-05-21,MA4B66MW5E27UA4ZDFF,0.306,0.584,75154,0.522,0.326,2017-05-11T19:47:36Z,Carnival Corp
2015-05-22,MA4B66MW5E27UA4ZDFF,0.31,0.584,75154,0.524,0.318,2017-05-11T19:47:36Z,Carnival Corp
2015-05-25,MA4B66MW5E27UA4ZDFF,0.308,0.58,75154,0.524,0.316,2017-05-11T19:47:36Z,Carnival Corp
2015-05-26,MA4B66MW5E27UA4ZDFF,0.308,0.582,75154,0.524,0.318,2017-05-11T19:47:36Z,Carnival Corp
2015-05-27,MA4B66MW5E27UA4ZDFF,0.308,0.582,75154,0.524,0.318,2017-05-11T19:47:36Z,Carnival Corp
2015-05-28,MA4B66MW5E27UA4ZDFF,0.306,0.582,75154,0.522,0.326,2017-05-11T19:47:36Z,Carnival Corp
2015-05-29,MA4B66MW5E27UA4ZDFF,0.306,0.594,75154,0.522,0.336,2017-05-11T19:47:36Z,Carnival Corp
2015-06-01,MA4B66MW5E27UA4ZDFF,0.306,0.594,75154,0.528,0.314,2017-05-11T19:47:36Z,Carnival Corp
2015-06-02,MA4B66MW5E27UA4ZDFF,0.308,0.592,75154,0.526,0.322,2017-05-11T19:47:36Z,Carnival Corp
2015-06-03,MA4B66MW5E27UA4ZDFF,0.308,0.592,75154,0.524,0.326,2017-05-11T19:47:36Z,Carnival Corp
2015-06-04,MA4B66MW5E27UA4ZDFF,0.308,0.592,75154,0.52,0.344,2017-05-11T19:47:36Z,Carnival Corp
2015-06-05,MA4B66MW5E27UA4ZDFF,0.31,0.592,75154,0.52,0.342,2017-05-11T19:47:36Z,Carnival Corp
2015-06-08,MA4B66MW5E27UA4ZDFF,0.308,0.588,75154,0.52,0.334,2017-05-11T19:47:36Z,Carnival Corp
2015-06-09,MA4B66MW5E27UA4ZDFF,0.31,0.586,75154,0.522,0.332,2017-05-11T19:47:36Z,Carnival Corp
2015-06-10,MA4B66MW5E27UA4ZDFF,0.31,0.586,75154,0.518,0.342,2017-05-11T19:47:36Z,Carnival Corp
2015-06-11,MA4B66MW5E27UA4ZDFF,0.31,0.586,75154,0.522,0.332,2017-05-11T19:47:36Z,Carnival Corp
2015-06-12,MA4B66MW5E27UA4ZDFF,0.312,0.584,75154,0.516,0.346,2017-05-11T19:47:36Z,Carnival Corp
2015-06-15,MA4B66MW5E27UA4ZDFF,0.312,0.584,75154,0.518,0.34,2017-05-11T19:47:36Z,Carnival Corp
2015-06-16,MA4B66MW5E27UA4ZDFF,0.314,0.584,75154,0.52,0.336,2017-05-11T19:47:36Z,Carnival Corp
2015-06-17,MA4B66MW5E27UA4ZDFF,0.314,0.582,75154,0.52,0.338,2017-05-11T19:47:36Z,Carnival Corp
2015-06-18,MA4B66MW5E27UA4ZDFF,0.318,0.584,75154,0.52,0.34,2017-05-11T19:47:36Z,Carnival Corp
2015-06-19,MA4B66MW5E27UA4ZDFF,0.318,0.588,75154,0.516,0.358,2017-05-11T19:47:36Z,Carnival Corp
2015-06-22,MA4B66MW5E27UA4ZDFF,0.32,0.586,75154,0.514,0.366,2017-05-11T19:47:36Z,Carnival Corp
2015-06-23,MA4B66MW5E27UA4ZDFF,0.336,0.576,75154,0.522,0.348,2017-05-11T19:47:36Z,Carnival Corp
2015-06-24,MA4B66MW5E27UA4ZDFF,0.336,0.576,75154,0.526,0.338,2017-05-11T19:47:36Z,Carnival Corp
2015-06-25,MA4B66MW5E27UA4ZDFF,0.336,0.576,75154,0.52,0.35,2017-05-11T19:47:36Z,Carnival Corp
2015-06-26,MA4B66MW5E27UA4ZDFF,0.334,0.574,75154,0.516,0.36,2017-05-11T19:47:36Z,Carnival Corp
2015-06-29,MA4B66MW5E27UA4ZDFF,0.34,0.57,75154,0.512,0.374,2017-05-11T19:47:36Z,Carnival Corp
2015-06-30,MA4B66MW5E27UA4ZDFF,0.336,0.536,75154,0.498,0.376,2017-05-11T19:47:36Z,Carnival Corp
2015-07-01,MA4B66MW5E27UA4ZDFF,0.336,0.534,75154,0.496,0.382,2017-05-11T19:47:36Z,Carnival Corp
2015-07-02,MA4B66MW5E27UA4ZDFF,0.334,0.534,75154,0.496,0.38,2017-05-11T19:47:36Z,Carnival Corp
2015-07-03,MA4B66MW5E27UA4ZDFF,0.336,0.534,75154,0.496,0.382,2017-05-11T19:47:36Z,Carnival Corp
2015-07-06,MA4B66MW5E27UA4ZDFF,0.336,0.534,75154,0.496,0.382,2017-05-11T19:47:36Z,Carnival Corp
2015-07-07,MA4B66MW5E27UA4ZDFF,0.336,0.534,75154,0.498,0.378,2017-05-11T19:47:36Z,Carnival Corp
2015-07-08,MA4B66MW5E27UA4ZDFF,0.336,0.532,75154,0.492,0.39,2017-05-11T19:47:36Z,Carnival Corp
2015-07-09,MA4B66MW5E27UA4ZDFF,0.334,0.532,75154,0.496,0.378,2017-05-11T19:47:36Z,Carnival Corp
2015-07-10,MA4B66MW5E27UA4ZDFF,0.336,0.53,75154,0.492,0.39,2017-05-11T19:47:36Z,Carnival Corp
2015-07-13,MA4B66MW5E27UA4ZDFF,0.336,0.532,75154,0.486,0.412,2017-05-11T19:47:36Z,Carnival Corp
2015-07-14,MA4B66MW5E27UA4ZDFF,0.336,0.534,75154,0.48,0.428,2017-05-11T19:47:36Z,Carnival Corp
2015-07-15,MA4B66MW5E27UA4ZDFF,0.338,0.534,75154,0.48,0.432,2017-05-11T19:47:36Z,Carnival Corp
2015-07-16,MA4B66MW5E27UA4ZDFF,0.334,0.532,75154,0.478,0.43,2017-05-11T19:47:36Z,Carnival Corp
2015-07-17,MA4B66MW5E27UA4ZDFF,0.334,0.536,75154,0.478,0.436,2017-05-11T19:47:36Z,Carnival Corp
2015-07-20,MA4B66MW5E27UA4ZDFF,0.334,0.536,75154,0.478,0.438,2017-05-11T19:47:36Z,Carnival Corp
2015-07-21,MA4B66MW5E27UA4ZDFF,0.334,0.534,75154,0.474,0.444,2017-05-11T19:47:36Z,Carnival Corp
2015-07-22,MA4B66MW5E27UA4ZDFF,0.338,0.532,75154,0.476,0.442,2017-05-11T19:47:36Z,Carnival Corp
2015-07-23,MA4B66MW5E27UA4ZDFF,0.338,0.526,75154,0.47,0.454,2017-05-11T19:47:36Z,Carnival Corp
2015-07-24,MA4B66MW5E27UA4ZDFF,0.338,0.526,75154,0.47,0.454,2017-05-11T19:47:36Z,Carnival Corp
2015-07-27,MA4B66MW5E27UA4ZDFF,0.338,0.526,75154,0.472,0.446,2017-05-11T19:47:36Z,Carnival Corp
2015-07-28,MA4B66MW5E27UA4ZDFF,0.342,0.522,75154,0.472,0.446,2017-05-11T19:47:36Z,Carnival Corp
2015-07-29,MA4B66MW5E27UA4ZDFF,0.346,0.524,75154,0.476,0.442,2017-05-11T19:47:36Z,Carnival Corp
2015-07-30,MA4B66MW5E27UA4ZDFF,0.346,0.526,75154,0.474,0.45,2017-05-11T19:47:36Z,Carnival Corp
2015-07-31,MA4B66MW5E27UA4ZDFF,0.346,0.522,75154,0.474,0.444,2017-05-11T19:47:36Z,Carnival Corp
2015-08-03,MA4B66MW5E27UA4ZDFF,0.344,0.52,75154,0.466,0.468,2017-05-11T19:47:36Z,Carnival Corp
2015-08-04,MA4B66MW5E27UA4ZDFF,0.348,0.518,75154,0.472,0.45,2017-05-11T19:47:36Z,Carnival Corp
2015-08-05,MA4B66MW5E27UA4ZDFF,0.346,0.522,75154,0.474,0.446,2017-05-11T19:47:36Z,Carnival Corp
2015-08-06,MA4B66MW5E27UA4ZDFF,0.35,0.524,75154,0.47,0.462,2017-05-11T19:47:36Z,Carnival Corp
2015-08-07,MA4B66MW5E27UA4ZDFF,0.348,0.52,75154,0.474,0.448,2017-05-11T19:47:36Z,Carnival Corp
2015-08-10,MA4B66MW5E27UA4ZDFF,0.352,0.518,75154,0.474,0.45,2017-05-11T19:47:36Z,Carnival Corp
2015-08-11,MA4B66MW5E27UA4ZDFF,0.354,0.518,75154,0.478,0.44,2017-05-11T19:47:36Z,Carnival Corp
2015-08-12,MA4B66MW5E27UA4ZDFF,0.352,0.518,75154,0.476,0.44,2017-05-11T19:47:36Z,Carnival Corp
2015-08-13,MA4B66MW5E27UA4ZDFF,0.35,0.518,75154,0.482,0.424,2017-05-11T19:47:36Z,Carnival Corp
2015-08-14,MA4B66MW5E27UA4ZDFF,0.35,0.518,75154,0.476,0.438,2017-05-11T19:47:36Z,Carnival Corp
2015-08-17,MA4B66MW5E27UA4ZDFF,0.35,0.518,75154,0.476,0.442,2017-05-11T19:47:36Z,Carnival Corp
2015-08-18,MA4B66MW5E27UA4ZDFF,0.352,0.522,75154,0.474,0.448,2017-05-11T19:47:36Z,Carnival Corp
2015-08-19,MA4B66MW5E27UA4ZDFF,0.352,0.524,75154,0.476,0.45,2017-05-11T19:47:36Z,Carnival Corp
2015-08-20,MA4B66MW5E27UA4ZDFF,0.354,0.524,75154,0.476,0.448,2017-05-11T19:47:36Z,Carnival Corp
2015-08-21,MA4B66MW5E27UA4ZDFF,0.354,0.524,75154,0.484,0.428,2017-05-11T19:47:36Z,Carnival Corp
2015-08-24,MA4B66MW5E27UA4ZDFF,0.354,0.524,75154,0.486,0.418,2017-05-11T19:47:36Z,Carnival Corp
2015-08-25,MA4B66MW5E27UA4ZDFF,0.354,0.524,75154,0.492,0.404,2017-05-11T19:47:36Z,Carnival Corp
2015-08-26,MA4B66MW5E27UA4ZDFF,0.354,0.524,75154,0.482,0.43,2017-05-11T19:47:36Z,Carnival Corp
2015-08-27,MA4B66MW5E27UA4ZDFF,0.356,0.526,75154,0.48,0.442,2017-05-11T19:47:36Z,Carnival Corp
2015-08-28,MA4B66MW5E27UA4ZDFF,0.356,0.524,75154,0.482,0.436,2017-05-11T19:47:36Z,Carnival Corp
2015-08-31,MA4B66MW5E27UA4ZDFF,0.356,0.526,75154,0.484,0.43,2017-05-11T19:47:36Z,Carnival Corp
2015-09-01,MA4B66MW5E27UA4ZDFF,0.358,0.526,75154,0.488,0.424,2017-05-11T19:47:36Z,Carnival Corp
2015-09-02,MA4B66MW5E27UA4ZDFF,0.36,0.526,75154,0.486,0.428,2017-05-11T19:47:36Z,Carnival Corp
2015-09-03,MA4B66MW5E27UA4ZDFF,0.36,0.526,75154,0.48,0.444,2017-05-11T19:47:36Z,Carnival Corp
2015-09-04,MA4B66MW5E27UA4ZDFF,0.358,0.526,75154,0.482,0.438,2017-05-11T19:47:36Z,Carnival Corp
2015-09-07,MA4B66MW5E27UA4ZDFF,0.358,0.526,75154,0.48,0.444,2017-05-11T19:47:36Z,Carnival Corp
2015-09-08,MA4B66MW5E27UA4ZDFF,0.36,0.526,75154,0.48,0.444,2017-05-11T19:47:36Z,Carnival Corp
2015-09-09,MA4B66MW5E27UA4ZDFF,0.358,0.526,75154,0.478,0.452,2017-05-11T19:47:36Z,Carnival Corp
2015-09-10,MA4B66MW5E27UA4ZDFF,0.36,0.526,75154,0.474,0.466,2017-05-11T19:47:36Z,Carnival Corp
2015-09-11,MA4B66MW5E27UA4ZDFF,0.358,0.526,75154,0.474,0.464,2017-05-11T19:47:36Z,Carnival Corp
2015-09-14,MA4B66MW5E27UA4ZDFF,0.368,0.52,75154,0.474,0.466,2017-05-11T19:47:36Z,Carnival Corp
2015-09-15,MA4B66MW5E27UA4ZDFF,0.368,0.518,75154,0.474,0.462,2017-05-11T19:47:36Z,Carnival Corp
2015-09-16,MA4B66MW5E27UA4ZDFF,0.37,0.522,75154,0.474,0.466,2017-05-11T19:47:36Z,Carnival Corp
2015-09-17,MA4B66MW5E27UA4ZDFF,0.37,0.524,75154,0.476,0.468,2017-05-11T19:47:36Z,Carnival Corp
2015-09-18,MA4B66MW5E27UA4ZDFF,0.368,0.524,75154,0.476,0.468,2017-05-11T19:47:36Z,Carnival Corp
2015-09-21,MA4B66MW5E27UA4ZDFF,0.37,0.524,75154,0.474,0.47,2017-05-11T19:47:36Z,Carnival Corp
2015-09-22,MA4B66MW5E27UA4ZDFF,0.382,0.514,75154,0.482,0.452,2017-05-11T19:47:36Z,Carnival Corp
2015-09-23,MA4B66MW5E27UA4ZDFF,0.386,0.514,75154,0.492,0.426,2017-05-11T19:47:36Z,Carnival Corp
2015-09-24,MA4B66MW5E27UA4ZDFF,0.386,0.514,75154,0.482,0.452,2017-05-11T19:47:36Z,Carnival Corp
2015-09-25,MA4B66MW5E27UA4ZDFF,0.388,0.516,75154,0.486,0.446,2017-05-11T19:47:36Z,Carnival Corp
2015-09-28,MA4B66MW5E27UA4ZDFF,0.386,0.518,75154,0.486,0.448,2017-05-11T19:47:36Z,Carnival Corp
2015-09-29,MA4B66MW5E27UA4ZDFF,0.388,0.518,75154,0.488,0.438,2017-05-11T19:47:36Z,Carnival Corp
2015-09-30,MA4B66MW5E27UA4ZDFF,0.388,0.518,75154,0.49,0.436,2017-05-11T19:47:36Z,Carnival Corp
2015-10-01,MA4B66MW5E27UA4ZDFF,0.388,0.516,75154,0.486,0.446,2017-05-11T19:47:36Z,Carnival Corp
2015-10-02,MA4B66MW5E27UA4ZDFF,0.386,0.518,75154,0.488,0.442,2017-05-11T19:47:36Z,Carnival Corp
2015-10-05,MA4B66MW5E27UA4ZDFF,0.388,0.518,75154,0.49,0.438,2017-05-11T19:47:36Z,Carnival Corp
2015-10-06,MA4B66MW5E27UA4ZDFF,0.386,0.526,75154,0.494,0.43,2017-05-11T19:47:36Z,Carnival Corp
2015-10-07,MA4B66MW5E27UA4ZDFF,0.384,0.566,75154,0.504,0.44,2017-05-11T19:47:36Z,Carnival Corp
2015-10-08,MA4B66MW5E27UA4ZDFF,0.384,0.562,75154,0.504,0.438,2017-05-11T19:47:36Z,Carnival Corp
2015-10-09,MA4B66MW5E27UA4ZDFF,0.384,0.562,75154,0.504,0.434,2017-05-11T19:47:36Z,Carnival Corp
2015-10-12,MA4B66MW5E27UA4ZDFF,0.384,0.562,75154,0.506,0.426,2017-05-11T19:47:36Z,Carnival Corp
2015-10-13,MA4B66MW5E27UA4ZDFF,0.384,0.562,75154,0.5,0.446,2017-05-11T19:47:36Z,Carnival Corp
2015-10-14,MA4B66MW5E27UA4ZDFF,0.384,0.56,75154,0.5,0.446,2017-05-11T19:47:36Z,Carnival Corp
2015-10-15,MA4B66MW5E27UA4ZDFF,0.384,0.562,75154,0.512,0.412,2017-05-11T19:47:36Z,Carnival Corp
2015-10-16,MA4B66MW5E27UA4ZDFF,0.386,0.566,75154,0.502,0.446,2017-05-11T19:47:36Z,Carnival Corp
2015-10-19,MA4B66MW5E27UA4ZDFF,0.386,0.566,75154,0.5,0.45,2017-05-11T19:47:36Z,Carnival Corp
2015-10-20,MA4B66MW5E27UA4ZDFF,0.384,0.568,75154,0.494,0.47,2017-05-11T19:47:36Z,Carnival Corp
2015-10-21,MA4B66MW5E27UA4ZDFF,0.384,0.57,75154,0.5,0.458,2017-05-11T19:47:36Z,Carnival Corp
2015-10-22,MA4B66MW5E27UA4ZDFF,0.384,0.566,75154,0.496,0.464,2017-05-11T19:47:36Z,Carnival Corp
2015-10-23,MA4B66MW5E27UA4ZDFF,0.382,0.564,75154,0.492,0.47,2017-05-11T19:47:36Z,Carnival Corp
2015-10-26,MA4B66MW5E27UA4ZDFF,0.38,0.566,75154,0.484,0.492,2017-05-11T19:47:36Z,Carnival Corp
2015-10-27,MA4B66MW5E27UA4ZDFF,0.38,0.564,75154,0.482,0.494,2017-05-11T19:47:36Z,Carnival Corp
2015-10-28,MA4B66MW5E27UA4ZDFF,0.378,0.562,75154,0.478,0.506,2017-05-11T19:47:36Z,Carnival Corp
2015-10-29,MA4B66MW5E27UA4ZDFF,0.38,0.562,75154,0.484,0.488,2017-05-11T19:47:36Z,Carnival Corp
2015-10-30,MA4B66MW5E27UA4ZDFF,0.38,0.56,75154,0.478,0.504,2017-05-11T19:47:36Z,Carnival Corp
2015-11-02,MA4B66MW5E27UA4ZDFF,0.38,0.564,75154,0.48,0.5,2017-05-11T19:47:36Z,Carnival Corp
2015-11-03,MA4B66MW5E27UA4ZDFF,0.378,0.568,75154,0.486,0.488,2017-05-11T19:47:36Z,Carnival Corp
2015-11-04,MA4B66MW5E27UA4ZDFF,0.378,0.568,75154,0.49,0.476,2017-05-11T19:47:36Z,Carnival Corp
2015-11-05,MA4B66MW5E27UA4ZDFF,0.378,0.568,75154,0.49,0.472,2017-05-11T19:47:36Z,Carnival Corp
2015-11-06,MA4B66MW5E27UA4ZDFF,0.378,0.57,75154,0.49,0.478,2017-05-11T19:47:36Z,Carnival Corp
2015-11-09,MA4B66MW5E27UA4ZDFF,0.38,0.568,75154,0.49,0.478,2017-05-11T19:47:36Z,Carnival Corp
